order_id,order_date,store_location,lens_type,lens_index,power,coating,frame_type,inventory_available,current_stage,sla_hours,time_in_stage_hours,total_processing_hours,qc_failed,reorder_required,delay_reason,delayed
5510,2024-10-11,Delhi,Single Vision,1.74,-5.76,Blue Cut,Full Rim,1,Prescription Verification,48,47,30,0,0,,0
5511,2025-04-06,Hyderabad,Single Vision,1.67,-5.62,Blue Cut,Rimless,1,Assembly,48,12,45,0,0,,0
5512,2026-03-16,Hyderabad,Single Vision,1.6,3.97,Anti Glare,Half Rim,1,Assembly,48,60,56,0,0,,0
5513,2025-06-01,Hyderabad,Single Vision,1.56,-7.76,UV Protection,Sports,1,Delivered,48,22,62,0,0,,0
5514,2025-06-18,Bangalore,Single Vision,1.56,-4.08,UV Protection,Full Rim,1,Order Placed,48,52,31,0,0,,0
5515,2025-04-02,Hyderabad,Progressive,1.56,-1.25,Blue Cut,Rimless,1,QC,120,31,79,1,1,,0
5516,2024-10-20,Delhi,Progressive,1.74,-7.83,Anti Glare,Aviator,1,Prescription Verification,120,25,207,0,0,,0
5517,2025-01-02,Bangalore,Single Vision,1.6,-4.89,Blue Cut,Sports,1,Packing,48,48,27,0,0,,0
5518,2025-04-16,Mumbai,Progressive,1.67,0.22,Blue Cut,Rimless,1,QC,120,34,117,0,0,,0
5519,2025-02-16,Bangalore,Progressive,1.67,-0.22,Blue Cut,Full Rim,0,Delivered,120,28,132,0,0,QC Failure,1
5520,2024-09-23,Chennai,Bifocal,1.5,1.28,UV Protection,Full Rim,1,Order Placed,96,41,84,0,0,,0
5521,2025-10-07,Bangalore,Single Vision,1.56,2.6,UV Protection,Rimless,1,Delivered,48,25,51,0,0,,0
5522,2025-02-24,Mumbai,Single Vision,1.6,-7.87,Blue Cut,Half Rim,1,Lens Cutting,48,43,59,0,0,,0
5523,2024-06-15,Delhi,Progressive,1.6,-7.12,Photochromic,Aviator,1,Delivered,120,10,194,0,0,,0
5524,2025-02-18,Hyderabad,Single Vision,1.6,3.53,Blue Cut,Sports,0,Delivered,48,68,54,0,0,Inventory Shortage,1
5525,2024-11-02,Hyderabad,Single Vision,1.6,5.09,Photochromic,Full Rim,1,Order Placed,48,69,68,0,0,,0
5526,2024-11-05,Chennai,Single Vision,1.5,3.71,UV Protection,Half Rim,1,Coating,48,38,33,0,0,,0
5527,2025-12-30,Chennai,Single Vision,1.5,-5.49,Photochromic,Full Rim,0,Delivered,48,33,38,0,0,,0
5528,2025-10-05,Mumbai,Bifocal,1.6,2.01,Anti Glare,Full Rim,1,Order Placed,96,52,134,0,0,,0
5529,2025-12-02,Bangalore,Bifocal,1.6,-7.94,UV Protection,Aviator,1,Delivered,96,23,74,0,0,,0
5530,2025-07-25,Bangalore,Single Vision,1.5,-4.16,UV Protection,Sports,1,Order Placed,48,2,34,1,1,,0
5531,2025-04-03,Hyderabad,Single Vision,1.67,-4.37,Anti Glare,Rimless,1,Order Placed,48,44,49,0,0,,0
5532,2024-07-12,Bangalore,Progressive,1.5,-3.7,UV Protection,Aviator,1,Packing,120,34,89,0,0,,0
5533,2025-02-17,Delhi,Single Vision,1.5,2.75,Photochromic,Half Rim,1,Order Placed,48,21,47,0,0,,0
5534,2026-05-03,Chennai,Single Vision,1.67,3.67,Photochromic,Full Rim,1,Order Placed,48,13,43,0,0,,0
5535,2026-05-06,Delhi,Bifocal,1.6,-2.66,Anti Glare,Rimless,1,Shipped,96,26,73,0,0,,0
5536,2026-02-21,Chennai,Bifocal,1.6,2.35,Photochromic,Full Rim,0,Assembly,96,65,93,0,0,,0
5537,2024-06-24,Delhi,Single Vision,1.5,5.68,Blue Cut,Rimless,0,Coating,48,59,60,0,0,Supplier Delay,1
5538,2026-02-28,Hyderabad,Progressive,1.74,-1.98,Photochromic,Half Rim,0,Delivered,120,48,205,0,0,Logistics Delay,1
5539,2024-07-15,Hyderabad,Bifocal,1.74,-2.19,UV Protection,Rimless,1,Prescription Verification,96,36,124,0,0,,0
5540,2025-10-08,Delhi,Progressive,1.67,0.25,Blue Cut,Sports,1,Prescription Verification,120,20,72,0,0,,0
5541,2025-02-14,Bangalore,Single Vision,1.5,-6.95,Photochromic,Half Rim,1,Shipped,48,21,65,0,0,,0
5542,2024-10-07,Chennai,Single Vision,1.67,-6.09,Anti Glare,Sports,1,Order Placed,48,23,29,0,0,,0
5543,2026-03-22,Hyderabad,Single Vision,1.56,-5.01,Blue Cut,Aviator,1,Lens Cutting,48,60,70,0,0,,0
5544,2024-08-31,Delhi,Single Vision,1.74,5.79,Photochromic,Half Rim,0,Prescription Verification,48,71,71,0,0,Supplier Delay,1
5545,2026-01-10,Hyderabad,High Index,1.74,-1.83,Photochromic,Full Rim,1,Packing,168,51,105,0,0,,0
5546,2024-12-03,Chennai,Single Vision,1.6,5.0,Blue Cut,Sports,1,Packing,48,50,50,1,1,Supplier Delay,1
5547,2026-03-31,Bangalore,Single Vision,1.56,-7.27,Blue Cut,Aviator,1,Prescription Verification,48,19,26,1,1,,0
5548,2024-11-05,Chennai,High Index,1.56,-2.79,UV Protection,Half Rim,1,Coating,168,54,106,0,0,,0
5549,2025-08-14,Hyderabad,High Index,1.5,1.79,Blue Cut,Sports,0,Assembly,168,65,297,0,0,Supplier Delay,1
5550,2026-05-23,Mumbai,High Index,1.6,-3.63,Photochromic,Full Rim,1,Packing,168,63,181,1,1,Supplier Delay,1
5551,2025-03-05,Hyderabad,Progressive,1.5,-1.05,Anti Glare,Rimless,0,Shipped,120,6,119,0,0,,0
5552,2026-04-20,Mumbai,High Index,1.5,-1.19,Anti Glare,Full Rim,0,Order Placed,168,25,154,0,0,,0
5553,2025-11-30,Hyderabad,Single Vision,1.56,-7.54,Blue Cut,Half Rim,1,QC,48,50,74,1,1,Machine Downtime,1
5554,2025-06-08,Bangalore,Progressive,1.67,3.43,Blue Cut,Aviator,1,Packing,120,22,99,0,0,,0
5555,2025-06-18,Chennai,High Index,1.56,-6.74,Anti Glare,Full Rim,1,Order Placed,168,26,235,0,0,,0
5556,2024-10-07,Hyderabad,Progressive,1.67,-0.36,Blue Cut,Aviator,1,Prescription Verification,120,38,205,0,0,,0
5557,2024-07-23,Bangalore,Single Vision,1.5,1.76,Blue Cut,Half Rim,1,Prescription Verification,48,13,77,0,0,,0
5558,2025-02-01,Bangalore,Bifocal,1.6,-7.94,Blue Cut,Sports,1,Shipped,96,10,148,0,0,,0
5559,2025-03-29,Bangalore,High Index,1.6,3.35,Photochromic,Full Rim,0,Delivered,168,62,112,1,1,Logistics Delay,1
5560,2024-10-31,Bangalore,Bifocal,1.74,5.01,Photochromic,Sports,1,Prescription Verification,96,66,90,0,0,,0
5561,2025-08-18,Mumbai,Bifocal,1.74,4.93,Photochromic,Half Rim,0,Prescription Verification,96,11,96,0,0,,0
5562,2025-05-04,Delhi,Single Vision,1.5,-1.51,Blue Cut,Half Rim,1,Prescription Verification,48,41,56,0,0,,0
5563,2025-09-01,Delhi,Progressive,1.67,-7.33,Blue Cut,Full Rim,0,Shipped,120,57,181,0,0,QC Failure,1
5564,2026-04-29,Mumbai,Bifocal,1.5,-1.38,Anti Glare,Sports,1,Coating,96,17,72,0,0,,0
5565,2024-08-31,Bangalore,Single Vision,1.56,2.66,Anti Glare,Aviator,1,Delivered,48,5,31,0,0,,0
5566,2025-05-31,Chennai,Single Vision,1.67,-2.52,UV Protection,Full Rim,1,Shipped,48,13,27,0,0,,0
5567,2025-11-10,Bangalore,Single Vision,1.5,-5.78,Blue Cut,Full Rim,1,QC,48,55,86,0,0,,0
5568,2025-10-12,Mumbai,Single Vision,1.74,-1.33,Photochromic,Full Rim,1,Shipped,48,61,58,0,0,,0
5569,2025-03-15,Chennai,Single Vision,1.74,3.79,UV Protection,Rimless,1,Shipped,48,30,33,0,0,,0
5570,2026-04-08,Chennai,Single Vision,1.56,3.58,UV Protection,Rimless,1,Assembly,48,23,38,0,0,,0
5571,2025-03-10,Mumbai,High Index,1.74,-5.2,Anti Glare,Rimless,0,Order Placed,168,29,108,0,0,,0
5572,2024-08-17,Hyderabad,Progressive,1.6,-7.68,Blue Cut,Full Rim,0,Coating,120,8,213,0,0,Supplier Delay,1
5573,2025-03-28,Chennai,Bifocal,1.5,-1.11,Blue Cut,Sports,1,Lens Cutting,96,11,144,0,0,,0
5574,2024-10-26,Mumbai,Progressive,1.5,1.92,Photochromic,Sports,1,Shipped,120,13,76,0,0,,0
5575,2025-03-24,Mumbai,Single Vision,1.6,-2.85,Anti Glare,Rimless,1,Assembly,48,28,84,0,0,,0
5576,2025-03-09,Delhi,Single Vision,1.74,-2.91,Anti Glare,Aviator,1,QC,48,9,52,0,0,,0
5577,2026-05-26,Chennai,Bifocal,1.67,-7.72,Blue Cut,Sports,1,Prescription Verification,96,12,56,0,0,,0
5578,2024-07-27,Mumbai,Progressive,1.74,3.88,UV Protection,Aviator,1,QC,120,50,184,0,0,,0
5579,2025-03-23,Delhi,Bifocal,1.74,1.66,Photochromic,Rimless,0,Coating,96,59,65,0,0,Inventory Shortage,1
5580,2024-10-06,Chennai,Progressive,1.67,-7.5,Blue Cut,Sports,1,Assembly,120,26,112,1,1,,0
5581,2025-12-06,Hyderabad,Bifocal,1.74,5.98,Anti Glare,Rimless,1,Order Placed,96,4,92,0,0,,0
5582,2024-12-23,Mumbai,Single Vision,1.5,-0.71,Anti Glare,Sports,1,Shipped,48,34,58,0,0,,0
5583,2024-12-31,Mumbai,Single Vision,1.5,2.53,Anti Glare,Full Rim,1,QC,48,52,34,0,0,,0
5584,2026-04-25,Bangalore,Single Vision,1.6,-1.9,Blue Cut,Rimless,0,Packing,48,43,57,0,0,Machine Downtime,1
5585,2025-03-06,Chennai,Bifocal,1.56,-0.25,UV Protection,Half Rim,1,Shipped,96,19,117,0,0,,0
5586,2025-10-21,Delhi,Single Vision,1.74,-0.69,Anti Glare,Rimless,1,Packing,48,30,58,0,0,,0
5587,2026-02-24,Chennai,High Index,1.67,-5.05,Anti Glare,Half Rim,0,Lens Cutting,168,52,93,1,1,Inventory Shortage,1
5588,2026-03-23,Delhi,Progressive,1.67,-5.47,Anti Glare,Half Rim,1,Delivered,120,1,62,0,0,,0
5589,2025-02-21,Chennai,Single Vision,1.74,1.15,Blue Cut,Rimless,1,Prescription Verification,48,20,86,0,0,,0
5590,2024-12-13,Chennai,Bifocal,1.67,4.51,Anti Glare,Sports,1,Order Placed,96,45,157,0,0,,0
5591,2025-06-21,Chennai,Progressive,1.6,-6.4,Blue Cut,Sports,1,QC,120,69,68,0,0,,0
5592,2025-07-29,Chennai,Single Vision,1.74,4.85,Photochromic,Aviator,1,Prescription Verification,48,50,69,0,0,,0
5593,2024-10-19,Delhi,Bifocal,1.6,-2.77,Blue Cut,Full Rim,0,Shipped,96,63,89,0,0,,0
5594,2026-04-10,Hyderabad,Single Vision,1.74,2.95,Photochromic,Rimless,1,Lens Cutting,48,50,73,1,1,Machine Downtime,1
5595,2026-03-21,Delhi,Single Vision,1.6,0.07,Photochromic,Sports,1,Delivered,48,45,50,0,0,,0
5596,2024-07-13,Chennai,Bifocal,1.5,3.39,Blue Cut,Sports,1,Order Placed,96,55,98,0,0,,0
5597,2026-06-06,Chennai,Progressive,1.67,-4.09,Photochromic,Aviator,0,QC,120,34,71,0,0,,0
5598,2025-04-04,Delhi,Single Vision,1.6,-2.76,UV Protection,Sports,1,QC,48,71,85,0,0,,0
5599,2026-04-19,Hyderabad,Single Vision,1.67,4.19,Anti Glare,Sports,0,Order Placed,48,25,39,0,0,,0
5600,2025-10-16,Mumbai,Progressive,1.5,-1.11,Blue Cut,Aviator,0,Order Placed,120,34,181,0,0,Machine Downtime,1
5601,2025-07-27,Mumbai,High Index,1.6,-3.49,UV Protection,Half Rim,0,Order Placed,168,65,117,0,0,,0
5602,2026-04-26,Hyderabad,Single Vision,1.5,-2.4,Blue Cut,Full Rim,1,Packing,48,19,65,0,0,,0
5603,2025-03-09,Chennai,High Index,1.6,-4.31,Blue Cut,Rimless,0,Assembly,168,12,260,0,0,Inventory Shortage,1
5604,2026-04-11,Chennai,Bifocal,1.56,-1.83,Blue Cut,Rimless,1,Prescription Verification,96,72,145,0,0,,0
5605,2025-04-17,Hyderabad,Bifocal,1.6,3.51,Blue Cut,Sports,1,Delivered,96,57,88,0,0,,0
5606,2024-10-02,Chennai,Progressive,1.74,2.15,Anti Glare,Full Rim,1,Shipped,120,9,185,0,0,,0
5607,2024-07-09,Delhi,Single Vision,1.67,2.53,Photochromic,Half Rim,1,Lens Cutting,48,51,37,0,0,,0
5608,2024-06-27,Hyderabad,Single Vision,1.56,3.1,Anti Glare,Half Rim,1,Packing,48,9,35,0,0,,0
5609,2024-12-01,Delhi,Single Vision,1.67,-7.13,UV Protection,Full Rim,0,Shipped,48,60,62,0,0,Logistics Delay,1
5610,2026-02-27,Delhi,Single Vision,1.5,-3.54,Anti Glare,Aviator,1,Order Placed,48,57,79,0,0,,0
5611,2025-11-16,Bangalore,High Index,1.5,-6.48,UV Protection,Sports,0,Shipped,168,59,91,0,0,,0
5612,2024-09-11,Mumbai,Bifocal,1.74,0.5,UV Protection,Rimless,0,Prescription Verification,96,58,150,0,0,Supplier Delay,1
5613,2025-11-14,Bangalore,Bifocal,1.6,0.89,UV Protection,Full Rim,1,Lens Cutting,96,67,157,0,0,,0
5614,2024-11-29,Mumbai,Progressive,1.5,-4.36,Anti Glare,Full Rim,1,Assembly,120,68,62,0,0,,0
5615,2024-07-09,Mumbai,Single Vision,1.74,-1.63,Photochromic,Half Rim,1,Order Placed,48,34,80,0,0,,0
5616,2024-12-31,Mumbai,Single Vision,1.56,-6.08,Anti Glare,Sports,1,Prescription Verification,48,30,41,0,0,,0
5617,2025-10-15,Mumbai,Progressive,1.56,-6.03,UV Protection,Aviator,1,Shipped,120,30,167,0,0,,0
5618,2026-05-20,Delhi,Single Vision,1.74,2.24,Photochromic,Sports,1,Assembly,48,45,55,0,0,,0
5619,2024-09-30,Hyderabad,Single Vision,1.74,2.64,Photochromic,Rimless,1,Packing,48,6,28,0,0,,0
5620,2025-11-19,Mumbai,Single Vision,1.74,2.05,Blue Cut,Full Rim,1,QC,48,64,43,0,0,,0
5621,2025-04-06,Chennai,Progressive,1.6,-3.11,Blue Cut,Half Rim,0,Assembly,120,55,134,0,0,Inventory Shortage,1
5622,2026-02-24,Delhi,High Index,1.56,-5.35,UV Protection,Half Rim,0,QC,168,36,301,0,0,Supplier Delay,1
5623,2024-10-23,Chennai,Single Vision,1.74,-3.45,Blue Cut,Full Rim,1,QC,48,4,85,0,0,,0
5624,2025-01-25,Bangalore,Single Vision,1.74,-7.56,Anti Glare,Rimless,1,Shipped,48,22,77,1,1,Supplier Delay,1
5625,2025-11-03,Mumbai,Single Vision,1.67,1.78,UV Protection,Half Rim,1,Order Placed,48,1,67,0,0,,0
5626,2024-07-24,Delhi,High Index,1.5,4.88,Anti Glare,Aviator,0,Delivered,168,40,290,0,0,Inventory Shortage,1
5627,2025-10-20,Chennai,Progressive,1.5,-1.72,Anti Glare,Rimless,0,Packing,120,57,111,0,0,,0
5628,2026-04-26,Bangalore,Progressive,1.5,5.53,Photochromic,Half Rim,1,QC,120,8,131,0,0,,0
5629,2025-01-21,Hyderabad,Progressive,1.6,-7.17,Blue Cut,Full Rim,1,Assembly,120,51,165,0,0,,0
5630,2025-10-13,Bangalore,Single Vision,1.5,-1.47,UV Protection,Rimless,1,QC,48,42,45,1,1,,0
5631,2024-09-29,Mumbai,Single Vision,1.56,-6.89,Blue Cut,Rimless,1,QC,48,19,53,0,0,,0
5632,2024-07-03,Mumbai,High Index,1.56,-5.98,Blue Cut,Rimless,0,Prescription Verification,168,8,127,0,0,,0
5633,2025-09-13,Hyderabad,High Index,1.74,-1.28,Blue Cut,Aviator,0,Shipped,168,21,108,0,0,,0
5634,2025-06-09,Mumbai,Progressive,1.74,-2.43,Blue Cut,Half Rim,1,QC,120,30,205,0,0,,0
5635,2026-05-09,Bangalore,Single Vision,1.74,1.52,Anti Glare,Sports,1,Packing,48,66,73,0,0,,0
5636,2025-07-17,Bangalore,Progressive,1.56,3.01,Blue Cut,Rimless,0,Packing,120,67,159,0,0,Logistics Delay,1
5637,2024-12-20,Delhi,Single Vision,1.5,-2.79,Photochromic,Rimless,1,Order Placed,48,13,47,0,0,,0
5638,2024-11-28,Hyderabad,Bifocal,1.6,-3.6,Photochromic,Rimless,1,Order Placed,96,11,137,0,0,,0
5639,2025-07-16,Mumbai,Single Vision,1.67,4.71,Photochromic,Sports,1,Order Placed,48,71,32,0,0,,0
5640,2025-04-22,Hyderabad,Progressive,1.67,-3.47,Blue Cut,Rimless,1,Assembly,120,50,216,0,0,,0
5641,2025-09-06,Mumbai,Bifocal,1.6,-5.96,UV Protection,Full Rim,1,Assembly,96,57,71,0,0,,0
5642,2025-12-08,Mumbai,Single Vision,1.56,-5.94,UV Protection,Full Rim,1,Order Placed,48,56,68,1,1,Logistics Delay,1
5643,2025-03-17,Chennai,Progressive,1.5,3.89,Photochromic,Half Rim,1,Lens Cutting,120,59,155,0,0,,0
5644,2024-11-22,Hyderabad,Single Vision,1.74,0.52,Photochromic,Half Rim,1,QC,48,39,45,0,0,,0
5645,2024-07-14,Chennai,Single Vision,1.74,-0.61,Blue Cut,Sports,1,Coating,48,56,43,0,0,,0
5646,2026-06-01,Delhi,Single Vision,1.5,-1.62,Photochromic,Sports,1,Lens Cutting,48,50,81,0,0,,0
5647,2026-02-18,Bangalore,Bifocal,1.74,-7.3,UV Protection,Half Rim,0,Lens Cutting,96,43,152,0,0,Inventory Shortage,1
5648,2025-05-18,Bangalore,Single Vision,1.74,-1.84,Blue Cut,Sports,1,Delivered,48,49,81,0,0,,0
5649,2026-02-03,Bangalore,Single Vision,1.6,3.37,Blue Cut,Rimless,1,Delivered,48,57,37,0,0,,0
5650,2026-01-07,Delhi,High Index,1.5,-7.14,Blue Cut,Half Rim,1,Prescription Verification,168,11,224,0,0,,0
5651,2025-10-16,Hyderabad,Single Vision,1.56,-6.51,UV Protection,Half Rim,1,Lens Cutting,48,29,66,0,0,,0
5652,2025-12-13,Hyderabad,Single Vision,1.6,-1.99,Photochromic,Half Rim,1,Order Placed,48,37,84,0,0,,0
5653,2025-03-22,Mumbai,Single Vision,1.56,0.4,UV Protection,Rimless,1,Delivered,48,14,60,0,0,,0
5654,2024-11-05,Bangalore,Single Vision,1.74,-2.51,Photochromic,Rimless,1,Order Placed,48,4,70,0,0,,0
5655,2026-04-28,Mumbai,Bifocal,1.56,-7.35,Photochromic,Rimless,1,QC,96,33,64,0,0,,0
5656,2024-06-14,Hyderabad,Single Vision,1.67,5.07,Anti Glare,Half Rim,1,Shipped,48,41,35,0,0,,0
5657,2026-05-29,Mumbai,Single Vision,1.6,-2.02,UV Protection,Rimless,1,Order Placed,48,58,28,0,0,,0
5658,2025-04-01,Hyderabad,High Index,1.5,-4.36,Anti Glare,Rimless,1,QC,168,32,229,0,0,,0
5659,2025-01-24,Hyderabad,Progressive,1.6,-6.57,Blue Cut,Rimless,0,Shipped,120,45,92,0,0,,0
5660,2026-04-25,Hyderabad,Progressive,1.67,-1.53,Anti Glare,Sports,0,Delivered,120,43,186,0,0,QC Failure,1
5661,2026-01-16,Mumbai,High Index,1.56,-5.31,Anti Glare,Half Rim,0,QC,168,6,157,0,0,,0
5662,2025-11-28,Hyderabad,High Index,1.6,0.3,Blue Cut,Sports,1,Order Placed,168,58,241,0,0,,0
5663,2025-11-17,Mumbai,Single Vision,1.67,-3.07,UV Protection,Aviator,1,Prescription Verification,48,62,44,0,0,,0
5664,2024-12-27,Mumbai,Single Vision,1.56,-2.08,Blue Cut,Half Rim,1,QC,48,10,33,0,0,,0
5665,2025-12-29,Hyderabad,Single Vision,1.74,3.43,Anti Glare,Aviator,0,Shipped,48,36,43,0,0,,0
5666,2025-01-16,Chennai,High Index,1.5,5.67,Blue Cut,Half Rim,1,Shipped,168,34,202,1,1,Logistics Delay,1
5667,2024-10-24,Bangalore,Single Vision,1.6,-0.61,Anti Glare,Aviator,1,Assembly,48,48,41,0,0,,0
5668,2026-03-14,Bangalore,Single Vision,1.56,-6.35,UV Protection,Half Rim,1,Prescription Verification,48,2,81,0,0,,0
5669,2024-10-15,Hyderabad,Single Vision,1.67,-3.54,Blue Cut,Aviator,1,Prescription Verification,48,67,52,0,0,,0
5670,2026-04-17,Mumbai,Single Vision,1.67,0.86,UV Protection,Half Rim,1,Shipped,48,56,66,0,0,,0
5671,2025-09-26,Chennai,Progressive,1.67,-6.86,Blue Cut,Sports,1,Order Placed,120,70,108,0,0,,0
5672,2026-03-14,Hyderabad,Progressive,1.6,3.83,Photochromic,Half Rim,1,QC,120,72,109,0,0,,0
5673,2025-06-17,Delhi,Single Vision,1.67,5.85,UV Protection,Full Rim,0,Delivered,48,21,49,0,0,Inventory Shortage,1
5674,2024-11-02,Mumbai,Progressive,1.56,-7.11,Blue Cut,Rimless,1,Shipped,120,5,160,0,0,,0
5675,2025-04-13,Delhi,Bifocal,1.56,4.57,UV Protection,Rimless,0,Shipped,96,44,67,0,0,,0
5676,2025-11-23,Mumbai,Single Vision,1.74,1.49,UV Protection,Sports,1,Order Placed,48,50,27,0,0,,0
5677,2025-01-26,Chennai,Single Vision,1.5,2.2,Photochromic,Aviator,1,Assembly,48,55,77,0,0,,0
5678,2024-09-13,Hyderabad,Progressive,1.6,2.34,Anti Glare,Aviator,1,Delivered,120,45,142,0,0,,0
5679,2024-08-28,Bangalore,Bifocal,1.56,-4.76,Photochromic,Half Rim,1,Assembly,96,42,56,0,0,,0
5680,2025-04-12,Delhi,Single Vision,1.56,0.03,UV Protection,Rimless,1,Delivered,48,19,64,0,0,,0
5681,2026-04-06,Hyderabad,Single Vision,1.5,-0.92,UV Protection,Rimless,1,Prescription Verification,48,51,53,0,0,,0
5682,2026-03-02,Bangalore,Single Vision,1.56,-2.42,Anti Glare,Rimless,1,Lens Cutting,48,71,40,0,0,,0
5683,2025-12-17,Mumbai,High Index,1.5,2.29,Photochromic,Full Rim,0,Packing,168,24,103,0,0,,0
5684,2026-02-22,Delhi,Single Vision,1.56,-5.54,UV Protection,Half Rim,0,Assembly,48,71,84,0,0,Logistics Delay,1
5685,2025-03-06,Mumbai,Single Vision,1.74,5.95,UV Protection,Full Rim,1,Assembly,48,43,48,0,0,,0
5686,2024-10-17,Mumbai,Progressive,1.74,-5.65,UV Protection,Rimless,1,Prescription Verification,120,2,184,0,0,,0
5687,2024-12-05,Delhi,Single Vision,1.74,-0.8,Anti Glare,Half Rim,1,Lens Cutting,48,69,81,0,0,,0
5688,2024-08-19,Delhi,Single Vision,1.67,0.77,UV Protection,Full Rim,1,QC,48,13,81,0,0,,0
5689,2024-07-28,Delhi,Progressive,1.56,-4.86,UV Protection,Rimless,1,Delivered,120,28,145,0,0,,0
5690,2025-07-12,Hyderabad,Single Vision,1.74,1.12,UV Protection,Full Rim,1,Prescription Verification,48,14,52,0,0,,0
5691,2025-08-29,Delhi,Single Vision,1.74,2.18,Photochromic,Aviator,1,Prescription Verification,48,41,42,0,0,,0
5692,2026-03-02,Delhi,Single Vision,1.74,2.01,Anti Glare,Rimless,1,Assembly,48,50,86,1,1,Supplier Delay,1
5693,2025-01-27,Hyderabad,Single Vision,1.5,-3.2,Photochromic,Aviator,1,Delivered,48,23,32,0,0,,0
5694,2025-09-28,Delhi,High Index,1.56,2.54,Blue Cut,Half Rim,0,QC,168,18,150,0,0,,0
5695,2026-04-26,Bangalore,Progressive,1.5,2.08,Photochromic,Rimless,0,Prescription Verification,120,72,183,0,0,QC Failure,1
5696,2025-01-18,Delhi,Single Vision,1.74,-7.77,Blue Cut,Aviator,1,Prescription Verification,48,10,49,0,0,,0
5697,2025-04-16,Bangalore,Progressive,1.6,-1.99,Anti Glare,Half Rim,1,Lens Cutting,120,10,73,0,0,,0
5698,2025-12-25,Mumbai,High Index,1.56,-3.81,Blue Cut,Full Rim,0,Assembly,168,58,120,0,0,,0
5699,2024-09-10,Mumbai,Progressive,1.6,-5.46,Anti Glare,Half Rim,1,Order Placed,120,36,130,1,1,Machine Downtime,1
5700,2025-06-02,Mumbai,Progressive,1.74,4.05,Blue Cut,Half Rim,1,Delivered,120,11,89,0,0,,0
5701,2025-09-24,Mumbai,Progressive,1.56,1.91,Blue Cut,Sports,0,Delivered,120,26,90,0,0,,0
5702,2025-10-29,Chennai,Single Vision,1.5,3.03,Blue Cut,Half Rim,1,Assembly,48,3,38,0,0,,0
5703,2025-09-11,Bangalore,Single Vision,1.56,-7.25,Blue Cut,Rimless,0,Coating,48,54,47,1,1,Machine Downtime,1
5704,2025-03-28,Bangalore,Bifocal,1.5,-4.0,Blue Cut,Half Rim,1,Prescription Verification,96,53,138,0,0,,0
5705,2025-12-10,Bangalore,Bifocal,1.56,-5.21,Blue Cut,Half Rim,1,Coating,96,65,56,0,0,,0
5706,2024-07-23,Delhi,Progressive,1.6,-1.3,Photochromic,Full Rim,0,QC,120,7,193,1,1,Supplier Delay,1
5707,2025-04-06,Mumbai,Bifocal,1.5,-4.27,Blue Cut,Rimless,1,Delivered,96,45,99,0,0,,0
5708,2026-04-24,Bangalore,Bifocal,1.5,1.23,Blue Cut,Half Rim,0,Lens Cutting,96,69,102,0,0,Logistics Delay,1
5709,2026-03-02,Delhi,Single Vision,1.6,-6.29,UV Protection,Aviator,1,Coating,48,13,62,1,1,Inventory Shortage,1
5710,2025-05-19,Bangalore,Single Vision,1.6,0.21,UV Protection,Sports,1,Order Placed,48,59,53,0,0,,0
5711,2025-03-23,Hyderabad,Progressive,1.56,5.74,Blue Cut,Aviator,1,Packing,120,9,199,0,0,,0
5712,2026-03-30,Hyderabad,Bifocal,1.56,-3.03,Blue Cut,Full Rim,0,Shipped,96,22,92,0,0,,0
5713,2025-09-23,Hyderabad,Single Vision,1.6,-7.86,Blue Cut,Half Rim,1,Order Placed,48,46,36,0,0,,0
5714,2024-07-03,Hyderabad,High Index,1.6,-5.43,Photochromic,Half Rim,1,Order Placed,168,7,245,0,0,,0
5715,2026-04-15,Hyderabad,Progressive,1.74,-7.78,UV Protection,Sports,0,Delivered,120,61,203,0,0,Machine Downtime,1
5716,2024-12-31,Chennai,Bifocal,1.5,1.6,Anti Glare,Half Rim,0,Lens Cutting,96,59,92,0,0,,0
5717,2025-10-02,Mumbai,Progressive,1.6,5.57,UV Protection,Rimless,1,Prescription Verification,120,45,160,1,1,QC Failure,1
5718,2026-02-25,Hyderabad,Progressive,1.74,0.76,UV Protection,Full Rim,1,Delivered,120,41,202,1,1,Logistics Delay,1
5719,2024-09-26,Bangalore,Bifocal,1.6,-1.88,UV Protection,Sports,1,Packing,96,43,126,0,0,,0
5720,2024-11-25,Mumbai,Progressive,1.67,-0.76,Anti Glare,Sports,0,Order Placed,120,18,97,0,0,,0
5721,2025-05-18,Bangalore,Progressive,1.6,1.55,Anti Glare,Rimless,1,Coating,120,69,177,0,0,,0
5722,2024-11-22,Hyderabad,Single Vision,1.67,0.57,Photochromic,Full Rim,1,Coating,48,12,75,0,0,,0
5723,2025-02-10,Mumbai,Single Vision,1.74,4.69,Blue Cut,Aviator,1,Prescription Verification,48,16,56,0,0,,0
5724,2024-10-29,Mumbai,Single Vision,1.67,1.58,Blue Cut,Half Rim,1,Delivered,48,51,71,1,1,QC Failure,1
5725,2024-06-29,Hyderabad,Bifocal,1.67,-6.15,Blue Cut,Aviator,1,Coating,96,30,114,0,0,,0
5726,2025-10-19,Mumbai,Progressive,1.5,-3.9,Photochromic,Half Rim,1,Assembly,120,49,88,0,0,,0
5727,2025-11-17,Delhi,Progressive,1.74,4.1,UV Protection,Full Rim,1,QC,120,59,171,0,0,,0
